,DEPT,CAL1IN,CAL2IN,CDTF,GRP,ILD,ILM,ITT,SFLA,GRGC_x,DT35_x,CLYC,DSLL,DDLL_x,CLXC_x,RILS,RILM,RILD,NPRL,DEN_x,CoreNo,MD,PERM_H,PERM_V,PORO,Bdensity,GrainDensity,PhiDSS,PhieN,PhiAvgSS,VCLGR,ResRatio,GRGC_y,GCGR,BIT,CLXC_y,Neut,DEN_y,MRRS,DDLL_y,DT35_y,Phie,PhiT,BVW,BVWsxo,VClay,VCLND,ResRatio2
0,17.5,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
1,18.0,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2,18.5,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
3,19.0,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
4,19.5,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
5,20.0,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
6,20.5,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
7,21.0,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
8,21.5,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
9,22.0,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10,22.5,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
11,23.0,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
12,23.5,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
13,24.0,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
14,24.5,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
15,25.0,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
16,25.5,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
17,26.0,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
18,26.5,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
19,27.0,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
20,27.5,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
21,28.0,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
22,28.5,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
23,29.0,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
24,29.5,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
25,30.0,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
26,30.5,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
27,31.0,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
28,31.5,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
29,32.0,,,,,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
30,32.5,,,,37.78219,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
31,33.0,,,,37.434511,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
32,33.5,,,,37.506907,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
33,34.0,,,,37.555043,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
34,34.5,,,,37.729597,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
35,35.0,,,,37.729961,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
36,35.5,,,,37.599834,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
37,36.0,,,,37.273618,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
38,36.5,,,,36.243898,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
39,37.0,,,,35.640985,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
40,37.5,,,,35.853185,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
41,38.0,,,,35.816498,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
42,38.5,,,,35.486332,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
43,39.0,,,,35.753794,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
44,39.5,,,,36.381084,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
45,40.0,,,,36.824835,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
46,40.5,,18.959999,,36.592531,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
47,41.0,,18.959999,,35.810785,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
48,41.5,,18.959999,,33.922714,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
49,42.0,,18.959999,,32.107872,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
50,42.5,,18.959999,,32.999456,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
51,43.0,,18.959999,,35.253889,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
52,43.5,,18.959999,,36.070681,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
53,44.0,,18.959999,,35.144648,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
54,44.5,,18.959999,,34.334268,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
55,45.0,,18.959999,,34.532814,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
56,45.5,,18.959999,,34.610645,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
57,46.0,,18.959999,,34.239229,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
58,46.5,,18.959999,,34.305253,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
59,47.0,,18.959999,,35.306605,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
60,47.5,,18.959999,,35.838557,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
61,48.0,,18.959999,,35.946255,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
62,48.5,,18.959999,,36.949992,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
63,49.0,,18.959999,,37.835306,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
64,49.5,19.574899,18.959999,,37.700679,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
65,50.0,19.58,18.959999,,37.724103,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
66,50.5,19.58,18.959999,,37.74874,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
67,51.0,19.58,18.959999,,36.953603,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
68,51.5,19.579375,18.959999,,36.212081,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
69,52.0,19.578244,18.959999,,36.563884,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
70,52.5,19.58,18.959999,,37.652966,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
71,53.0,19.58,18.959999,,37.873693,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
72,53.5,19.58,18.970327,,37.129741,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
73,54.0,19.570711,19.009289,,36.24218,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
74,54.5,19.58,19.01,,35.36641,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
75,55.0,19.58,19.01,,35.528202,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
76,55.5,19.58,19.014698,,36.724797,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
77,56.0,19.58,19.019427,,36.922787,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
78,56.5,19.570356,19.02,,36.716333,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
79,57.0,19.578651,19.02,,37.26048,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
80,57.5,19.579482,19.02,,38.109896,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
81,58.0,19.58,19.02,,38.596945,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
82,58.5,19.58,19.016271,,38.130881,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
83,59.0,19.58,19.02,,37.837464,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
84,59.5,19.574374,19.02,,38.221396,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
85,60.0,19.57,19.02,,38.052395,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
86,60.5,19.575409,19.02,,37.767295,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
87,61.0,19.58,19.02,,37.300992,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
88,61.5,19.58,19.02,,36.788609,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
89,62.0,19.58,19.02,,36.593914,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
90,62.5,19.58,19.014761,,36.255758,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
91,63.0,19.574582,19.02,,36.247229,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
92,63.5,19.58,19.02,,37.12671,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
93,64.0,19.574041,19.02,,37.984049,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
94,64.5,19.58,19.02,,37.078845,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
95,65.0,19.58,19.02,,35.624776,,,,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
96,65.5,19.574599,19.02,1388.595229,35.404557,,,124267.0048,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
97,66.0,19.58,19.02,1386.614165,35.767234,,,123572.7291,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
98,66.5,19.58,19.02,1338.162283,35.813922,,,122883.4134,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
99,67.0,19.58,19.02,1154.504141,35.270957,,,122234.9822,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
100,67.5,19.58,19.02,1007.648041,34.303066,,,121689.793,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
101,68.0,19.58,19.02,1161.430503,33.277447,,,121173.2488,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
102,68.5,19.58,19.02,1351.938267,32.827254,,,120556.6284,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
103,69.0,19.578046,19.02,1404.181147,32.780279,,,119869.7069,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
104,69.5,19.57,19.02,1404.640906,32.02679,,,119166.8008,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
105,70.0,19.571607,19.02,1360.530615,31.551306,,,118467.7359,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
106,70.5,19.58,19.02,1101.174197,32.357992,,,117815.1544,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
107,71.0,19.58,19.02,620.05479,32.823786,,,117336.9397,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
108,71.5,19.58,19.02,438.606824,32.165461,,,117074.5406,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
109,72.0,19.58,19.02,798.994653,31.399166,,,116812.2503,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
110,72.5,19.58,19.015904,1174.41095,31.227552,,,116346.3148,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
111,73.0,19.58,19.02,1055.941057,31.666271,,,115760.4634,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
112,73.5,19.58,19.02,663.303801,32.074328,,,115287.5217,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
113,74.0,19.58,19.02,563.966172,32.00189,,,114988.1434,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
114,74.5,19.58,19.02,811.878346,32.188253,,,114677.8883,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
115,75.0,19.58,19.02,1039.473022,32.645419,,,114227.3625,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
116,75.5,19.58,19.02,867.028146,33.37471,9.169672,,113715.7878,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
117,76.0,19.572089,19.02,447.532935,34.038874,9.119672,,113349.7325,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
118,76.5,19.574538,19.02,307.949393,33.496234,9.079672,10000.0,113159.7934,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
119,77.0,19.58,19.02,542.352249,32.830106,9.031592,10000.0,112983.2906,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
120,77.5,19.58,19.02,1000.46593,33.361264,8.990288,10000.0,112644.8125,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
121,78.0,19.58,19.02,1296.952715,33.937913,8.951133,10000.0,112089.0541,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
122,78.5,19.58,19.02,1184.096638,34.403429,8.941443,10000.0,111442.6161,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
123,79.0,19.58,19.02,734.085703,35.631264,8.980164,10000.0,110909.3294,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
124,79.5,19.58,19.02,511.558662,37.008424,8.984836,10000.0,110594.8573,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
125,80.0,19.58,19.02,683.915039,38.288036,8.949672,10000.0,110322.5781,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
126,80.5,19.58,19.02,902.27405,38.945532,8.909602,10000.0,109945.8247,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
127,81.0,19.579426,19.02,1168.763389,37.447945,8.829344,10000.0,109458.0109,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
128,81.5,19.58,19.02,1361.040889,35.430769,8.7197,10000.0,108836.9784,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
129,82.0,19.58,19.02,1406.933325,35.054811,8.630857,10000.0,108146.2956,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
130,82.5,19.5762,19.02,1406.03031,36.553983,8.600518,10000.0,107442.1664,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
131,83.0,19.58,19.018331,1366.791611,38.511795,8.589836,10000.0,106742.3775,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
132,83.5,19.574283,19.02,1172.425762,39.873105,8.58,10000.0,106080.6139,,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
133,84.0,19.572029,19.02,871.39936,40.054398,8.653014,10000.0,105541.7459,0.36,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
134,84.5,19.57,19.02,718.548807,38.851278,8.810522,10000.0,105135.6728,0.36,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
135,85.0,19.572427,18.964526,690.064832,37.844338,8.905473,10000.0,104782.1766,0.362428,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
136,85.5,19.58,18.959999,632.45162,37.377859,8.874262,10000.0,104441.7048,0.37,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
137,86.0,19.58,18.959999,402.257489,38.260975,8.809672,10000.0,104155.3991,0.38,-13076.65234,8924.192383,-1177.880371,443.644165,-2277.440674,-770.861877,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
